Aeropuerto de Salida,Aeropuerto de Llegada,Código de la Aerolínea,Número de Vuelo,Duración (Minutos),Precio (EUR),Fecha de Salida,Hora de Salida,Fecha de extracción
MAD,CDG,SK,9856,130,253.30,2025-02-16,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,253.30,2025-02-16,17:55:00,2024-10-19
MAD,ORY,UX,1027,115,61.80,2025-02-16,08:00:00,2024-10-19
MAD,ORY,UX,1025,115,61.80,2025-02-16,16:30:00,2024-10-19
MAD,ORY,UX,1029,115,78.80,2025-02-16,14:25:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-16,18:05:00,2024-10-19
MAD,ORY,IB,571,125,253.80,2025-02-16,09:55:00,2024-10-19
MAD,ORY,IB,573,125,253.80,2025-02-16,11:35:00,2024-10-19
MAD,ORY,IB,577,125,253.80,2025-02-16,14:30:00,2024-10-19
MAD,ORY,IB,569,125,307.80,2025-02-16,07:25:00,2024-10-19
MAD,ORY,IB,579,125,307.80,2025-02-16,16:10:00,2024-10-19
MAD,ORY,IB,583,125,307.80,2025-02-16,20:10:00,2024-10-19
MAD,CDG,IB,591,130,95.80,2025-02-17,21:40:00,2024-10-19
MAD,CDG,SK,9853,130,100.30,2025-02-17,17:55:00,2024-10-19
MAD,CDG,IB,589,130,108.80,2025-02-17,15:50:00,2024-10-19
MAD,CDG,AF,1001,130,132.30,2025-02-17,10:00:00,2024-10-19
MAD,CDG,AF,1301,130,132.30,2025-02-17,12:25:00,2024-10-19
MAD,CDG,AF,1801,130,132.30,2025-02-17,17:55:00,2024-10-19
MAD,CDG,AF,1101,130,132.30,2025-02-17,20:10:00,2024-10-19
MAD,CDG,AF,1401,140,132.30,2025-02-17,06:00:00,2024-10-19
MAD,CDG,AF,1601,130,147.30,2025-02-17,16:20:00,2024-10-19
MAD,CDG,IB,585,130,151.80,2025-02-17,09:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-17,15:30:00,2024-10-19
MAD,CDG,SK,9856,130,203.30,2025-02-17,16:20:00,2024-10-19
MAD,ORY,UX,1029,115,55.80,2025-02-17,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,61.80,2025-02-17,16:30:00,2024-10-19
MAD,ORY,UX,1027,115,100.80,2025-02-17,08:00:00,2024-10-19
MAD,ORY,IB,577,125,108.80,2025-02-17,14:30:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-17,18:05:00,2024-10-19
MAD,ORY,IB,573,125,127.80,2025-02-17,11:35:00,2024-10-19
MAD,ORY,IB,579,125,127.80,2025-02-17,16:10:00,2024-10-19
MAD,ORY,IB,583,125,127.80,2025-02-17,20:10:00,2024-10-19
MAD,ORY,IB,567,125,178.80,2025-02-17,06:00:00,2024-10-19
MAD,ORY,IB,569,125,178.80,2025-02-17,07:25:00,2024-10-19
MAD,ORY,IB,571,125,178.80,2025-02-17,09:55:00,2024-10-19
MAD,CDG,IB,589,130,95.80,2025-02-18,15:50:00,2024-10-19
MAD,CDG,SK,9855,130,122.30,2025-02-18,10:00:00,2024-10-19
MAD,CDG,AF,1001,130,141.30,2025-02-18,10:00:00,2024-10-19
MAD,CDG,IB,585,130,151.80,2025-02-18,09:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-18,15:30:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-18,21:40:00,2024-10-19
MAD,CDG,AF,1401,140,181.30,2025-02-18,06:00:00,2024-10-19
MAD,CDG,AF,1301,130,200.30,2025-02-18,12:25:00,2024-10-19
MAD,CDG,AF,1801,130,200.30,2025-02-18,17:55:00,2024-10-19
MAD,CDG,AF,1601,130,234.30,2025-02-18,16:20:00,2024-10-19
MAD,CDG,SK,9852,140,253.30,2025-02-18,06:00:00,2024-10-19
MAD,CDG,SK,9853,130,283.30,2025-02-18,17:55:00,2024-10-19
MAD,CDG,SK,9856,130,337.30,2025-02-18,16:20:00,2024-10-19
MAD,ORY,UX,1025,115,55.80,2025-02-18,16:30:00,2024-10-19
MAD,ORY,UX,1027,115,61.80,2025-02-18,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,61.80,2025-02-18,14:25:00,2024-10-19
MAD,ORY,IB,581,125,95.80,2025-02-18,18:05:00,2024-10-19
MAD,ORY,IB,583,125,95.80,2025-02-18,20:10:00,2024-10-19
MAD,ORY,IB,573,125,108.80,2025-02-18,11:35:00,2024-10-19
MAD,ORY,IB,577,125,108.80,2025-02-18,14:30:00,2024-10-19
MAD,ORY,IB,569,125,178.80,2025-02-18,07:25:00,2024-10-19
MAD,ORY,IB,571,125,178.80,2025-02-18,09:55:00,2024-10-19
MAD,ORY,IB,579,125,178.80,2025-02-18,16:10:00,2024-10-19
MAD,CDG,IB,591,130,95.80,2025-02-19,21:40:00,2024-10-19
MAD,CDG,IB,585,130,108.80,2025-02-19,09:50:00,2024-10-19
MAD,CDG,AF,1401,140,147.30,2025-02-19,06:00:00,2024-10-19
MAD,CDG,IB,589,130,151.80,2025-02-19,15:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-19,15:30:00,2024-10-19
MAD,CDG,AF,1301,130,200.30,2025-02-19,12:25:00,2024-10-19
MAD,CDG,SK,9852,140,223.30,2025-02-19,06:00:00,2024-10-19
MAD,CDG,AF,1601,130,234.30,2025-02-19,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,259.30,2025-02-19,17:55:00,2024-10-19
MAD,CDG,SK,9856,130,337.30,2025-02-19,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,401.30,2025-02-19,17:55:00,2024-10-19
MAD,ORY,UX,1027,115,55.80,2025-02-19,08:00:00,2024-10-19
MAD,ORY,UX,1025,115,61.80,2025-02-19,16:30:00,2024-10-19
MAD,ORY,UX,1029,115,100.80,2025-02-19,14:25:00,2024-10-19
MAD,ORY,IB,579,125,108.80,2025-02-19,16:10:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-19,18:05:00,2024-10-19
MAD,ORY,IB,583,125,108.80,2025-02-19,20:10:00,2024-10-19
MAD,ORY,IB,569,125,127.80,2025-02-19,07:25:00,2024-10-19
MAD,ORY,IB,571,125,127.80,2025-02-19,09:55:00,2024-10-19
MAD,ORY,IB,573,125,178.80,2025-02-19,11:35:00,2024-10-19
MAD,ORY,IB,577,125,178.80,2025-02-19,14:30:00,2024-10-19
MAD,CDG,AF,1001,130,147.30,2025-02-20,10:00:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-20,15:30:00,2024-10-19
MAD,CDG,IB,585,130,178.80,2025-02-20,09:50:00,2024-10-19
MAD,CDG,IB,589,130,178.80,2025-02-20,15:50:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-20,21:40:00,2024-10-19
MAD,CDG,SK,9855,130,203.30,2025-02-20,10:00:00,2024-10-19
MAD,CDG,AF,1301,130,218.30,2025-02-20,12:25:00,2024-10-19
MAD,CDG,AF,1801,130,218.30,2025-02-20,17:55:00,2024-10-19
MAD,CDG,AF,1401,140,218.30,2025-02-20,06:00:00,2024-10-19
MAD,CDG,AF,1601,130,234.30,2025-02-20,16:20:00,2024-10-19
MAD,CDG,AF,1101,130,234.30,2025-02-20,20:10:00,2024-10-19
MAD,CDG,SK,9856,130,337.30,2025-02-20,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,337.30,2025-02-20,17:55:00,2024-10-19
MAD,CDG,SK,9852,140,337.30,2025-02-20,06:00:00,2024-10-19
MAD,ORY,UX,1025,115,55.80,2025-02-20,16:30:00,2024-10-19
MAD,ORY,UX,1029,115,61.80,2025-02-20,14:25:00,2024-10-19
MAD,ORY,UX,1027,115,78.80,2025-02-20,08:00:00,2024-10-19
MAD,ORY,IB,569,125,108.80,2025-02-20,07:25:00,2024-10-19
MAD,ORY,IB,571,125,108.80,2025-02-20,09:55:00,2024-10-19
MAD,ORY,IB,573,125,108.80,2025-02-20,11:35:00,2024-10-19
MAD,ORY,IB,579,125,108.80,2025-02-20,16:10:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-20,18:05:00,2024-10-19
MAD,ORY,IB,577,125,178.80,2025-02-20,14:30:00,2024-10-19
MAD,ORY,IB,583,125,178.80,2025-02-20,20:10:00,2024-10-19
MAD,CDG,AF,1401,140,132.30,2025-02-21,06:00:00,2024-10-19
MAD,CDG,AF,1001,130,147.30,2025-02-21,10:00:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-21,15:30:00,2024-10-19
MAD,CDG,IB,585,130,178.80,2025-02-21,09:50:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-21,21:40:00,2024-10-19
MAD,CDG,AF,1601,130,181.30,2025-02-21,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,181.30,2025-02-21,17:55:00,2024-10-19
MAD,CDG,IB,589,130,214.80,2025-02-21,15:50:00,2024-10-19
MAD,CDG,AF,1301,130,234.30,2025-02-21,12:25:00,2024-10-19
MAD,CDG,SK,9856,130,253.30,2025-02-21,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,283.30,2025-02-21,17:55:00,2024-10-19
MAD,ORY,UX,1025,115,78.80,2025-02-21,16:30:00,2024-10-19
MAD,ORY,UX,1027,115,100.80,2025-02-21,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,100.80,2025-02-21,14:25:00,2024-10-19
MAD,ORY,IB,569,125,108.80,2025-02-21,07:25:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-21,18:05:00,2024-10-19
MAD,ORY,IB,583,125,108.80,2025-02-21,20:10:00,2024-10-19
MAD,ORY,IB,571,125,127.80,2025-02-21,09:55:00,2024-10-19
MAD,ORY,IB,577,125,127.80,2025-02-21,14:30:00,2024-10-19
MAD,ORY,IB,573,125,178.80,2025-02-21,11:35:00,2024-10-19
MAD,ORY,IB,579,125,178.80,2025-02-21,16:10:00,2024-10-19
MAD,CDG,AF,1001,130,141.30,2025-02-22,10:00:00,2024-10-19
MAD,CDG,AF,1401,140,141.30,2025-02-22,06:00:00,2024-10-19
MAD,CDG,AF,1301,130,141.30,2025-02-22,12:25:00,2024-10-19
MAD,CDG,AF,1601,130,141.30,2025-02-22,16:20:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-22,15:30:00,2024-10-19
MAD,CDG,IB,585,130,178.80,2025-02-22,09:50:00,2024-10-19
MAD,CDG,IB,589,130,178.80,2025-02-22,15:50:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-22,21:40:00,2024-10-19
MAD,CDG,AF,1801,130,200.30,2025-02-22,17:55:00,2024-10-19
MAD,CDG,SK,9853,130,283.30,2025-02-22,17:55:00,2024-10-19
MAD,ORY,UX,1027,115,61.80,2025-02-22,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,100.80,2025-02-22,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,100.80,2025-02-22,16:30:00,2024-10-19
MAD,ORY,IB,569,125,108.80,2025-02-22,07:25:00,2024-10-19
MAD,ORY,IB,571,125,108.80,2025-02-22,09:55:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-22,18:05:00,2024-10-19
MAD,ORY,IB,583,125,108.80,2025-02-22,20:10:00,2024-10-19
MAD,ORY,IB,577,125,127.80,2025-02-22,14:30:00,2024-10-19
MAD,ORY,IB,579,125,127.80,2025-02-22,16:10:00,2024-10-19
MAD,ORY,IB,573,125,151.80,2025-02-22,11:35:00,2024-10-19
MAD,CDG,SK,9855,130,122.30,2025-02-23,10:00:00,2024-10-19
MAD,CDG,SK,9852,140,122.30,2025-02-23,06:00:00,2024-10-19
MAD,CDG,IB,585,130,127.80,2025-02-23,09:50:00,2024-10-19
MAD,CDG,AF,1001,130,141.30,2025-02-23,10:00:00,2024-10-19
MAD,CDG,AF,1401,140,141.30,2025-02-23,06:00:00,2024-10-19
MAD,CDG,AF,1601,130,147.30,2025-02-23,16:20:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-23,15:30:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-23,21:40:00,2024-10-19
MAD,CDG,AF,1301,130,181.30,2025-02-23,12:25:00,2024-10-19
MAD,CDG,AF,1801,130,181.30,2025-02-23,17:55:00,2024-10-19
MAD,CDG,AF,1101,130,181.30,2025-02-23,20:10:00,2024-10-19
MAD,CDG,SK,9856,130,253.30,2025-02-23,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,253.30,2025-02-23,17:55:00,2024-10-19
MAD,CDG,IB,589,130,253.80,2025-02-23,15:50:00,2024-10-19
MAD,ORY,UX,1027,115,61.80,2025-02-23,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,78.80,2025-02-23,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,78.80,2025-02-23,16:30:00,2024-10-19
MAD,ORY,IB,573,125,108.80,2025-02-23,11:35:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-23,18:05:00,2024-10-19
MAD,ORY,IB,583,125,108.80,2025-02-23,20:10:00,2024-10-19
MAD,ORY,IB,571,125,178.80,2025-02-23,09:55:00,2024-10-19
MAD,ORY,IB,569,125,253.80,2025-02-23,07:25:00,2024-10-19
MAD,ORY,IB,577,125,307.80,2025-02-23,14:30:00,2024-10-19
MAD,ORY,IB,579,125,307.80,2025-02-23,16:10:00,2024-10-19
MAD,CDG,IB,591,130,95.80,2025-02-24,21:40:00,2024-10-19
MAD,CDG,IB,589,130,108.80,2025-02-24,15:50:00,2024-10-19
MAD,CDG,AF,1101,130,141.30,2025-02-24,20:10:00,2024-10-19
MAD,CDG,AF,1401,140,141.30,2025-02-24,06:00:00,2024-10-19
MAD,CDG,AF,1001,130,147.30,2025-02-24,10:00:00,2024-10-19
MAD,CDG,AF,1301,130,147.30,2025-02-24,12:25:00,2024-10-19
MAD,CDG,AF,1801,130,147.30,2025-02-24,17:55:00,2024-10-19
MAD,CDG,IB,585,130,151.80,2025-02-24,09:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-24,15:30:00,2024-10-19
MAD,CDG,SK,9853,130,175.30,2025-02-24,17:55:00,2024-10-19
MAD,CDG,AF,1601,130,181.30,2025-02-24,16:20:00,2024-10-19
MAD,CDG,SK,9856,130,253.30,2025-02-24,16:20:00,2024-10-19
MAD,ORY,UX,1029,115,61.80,2025-02-24,14:25:00,2024-10-19
MAD,ORY,IB,573,125,127.80,2025-02-24,11:35:00,2024-10-19
MAD,ORY,IB,577,125,127.80,2025-02-24,14:30:00,2024-10-19
MAD,ORY,IB,581,125,127.80,2025-02-24,18:05:00,2024-10-19
MAD,ORY,IB,583,125,127.80,2025-02-24,20:10:00,2024-10-19
MAD,ORY,IB,579,125,127.80,2025-02-24,16:10:00,2024-10-19
MAD,ORY,UX,1027,115,144.80,2025-02-24,08:00:00,2024-10-19
MAD,ORY,UX,1025,115,144.80,2025-02-24,16:30:00,2024-10-19
MAD,ORY,IB,567,125,178.80,2025-02-24,06:00:00,2024-10-19
MAD,ORY,IB,569,125,178.80,2025-02-24,07:25:00,2024-10-19
MAD,ORY,IB,571,125,307.80,2025-02-24,09:55:00,2024-10-19
MAD,CDG,AF,1001,130,147.30,2025-02-25,10:00:00,2024-10-19
MAD,CDG,IB,585,130,151.80,2025-02-25,09:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-25,15:30:00,2024-10-19
MAD,CDG,SK,9855,130,175.30,2025-02-25,10:00:00,2024-10-19
MAD,CDG,IB,589,130,178.80,2025-02-25,15:50:00,2024-10-19
MAD,CDG,IB,591,130,178.80,2025-02-25,21:40:00,2024-10-19
MAD,CDG,AF,1301,130,181.30,2025-02-25,12:25:00,2024-10-19
MAD,CDG,AF,1401,140,181.30,2025-02-25,06:00:00,2024-10-19
MAD,CDG,AF,1601,130,200.30,2025-02-25,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,218.30,2025-02-25,17:55:00,2024-10-19
MAD,CDG,SK,9852,140,253.30,2025-02-25,06:00:00,2024-10-19
MAD,CDG,SK,9856,130,283.30,2025-02-25,16:20:00,2024-10-19
MAD,CDG,SK,9853,130,337.30,2025-02-25,17:55:00,2024-10-19
MAD,ORY,IB,579,125,95.80,2025-02-25,16:10:00,2024-10-19
MAD,ORY,IB,581,125,95.80,2025-02-25,18:05:00,2024-10-19
MAD,ORY,IB,583,125,95.80,2025-02-25,20:10:00,2024-10-19
MAD,ORY,IB,577,125,108.80,2025-02-25,14:30:00,2024-10-19
MAD,ORY,IB,573,125,127.80,2025-02-25,11:35:00,2024-10-19
MAD,ORY,UX,1027,115,144.80,2025-02-25,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,144.80,2025-02-25,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,144.80,2025-02-25,16:30:00,2024-10-19
MAD,ORY,IB,569,125,178.80,2025-02-25,07:25:00,2024-10-19
MAD,ORY,IB,571,125,178.80,2025-02-25,09:55:00,2024-10-19
MAD,CDG,IB,591,130,95.80,2025-02-26,21:40:00,2024-10-19
MAD,CDG,IB,585,130,108.80,2025-02-26,09:50:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-26,15:30:00,2024-10-19
MAD,CDG,IB,589,130,178.80,2025-02-26,15:50:00,2024-10-19
MAD,CDG,AF,1401,140,334.30,2025-02-26,06:00:00,2024-10-19
MAD,CDG,AF,1301,130,358.30,2025-02-26,12:25:00,2024-10-19
MAD,CDG,AF,1601,130,423.30,2025-02-26,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,506.30,2025-02-26,17:55:00,2024-10-19
MAD,ORY,UX,1027,115,61.80,2025-02-26,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,61.80,2025-02-26,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,61.80,2025-02-26,16:30:00,2024-10-19
MAD,ORY,IB,579,125,108.80,2025-02-26,16:10:00,2024-10-19
MAD,ORY,IB,581,125,108.80,2025-02-26,18:05:00,2024-10-19
MAD,ORY,IB,583,125,108.80,2025-02-26,20:10:00,2024-10-19
MAD,ORY,IB,569,125,127.80,2025-02-26,07:25:00,2024-10-19
MAD,ORY,IB,571,125,127.80,2025-02-26,09:55:00,2024-10-19
MAD,ORY,IB,573,125,127.80,2025-02-26,11:35:00,2024-10-19
MAD,ORY,IB,577,125,151.80,2025-02-26,14:30:00,2024-10-19
MAD,CDG,IB,585,130,108.80,2025-02-27,09:50:00,2024-10-19
MAD,CDG,IB,589,130,108.80,2025-02-27,15:50:00,2024-10-19
MAD,CDG,IB,591,130,127.80,2025-02-27,21:40:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-27,15:30:00,2024-10-19
MAD,CDG,AF,1001,130,304.30,2025-02-27,10:00:00,2024-10-19
MAD,CDG,SK,9855,130,401.30,2025-02-27,10:00:00,2024-10-19
MAD,CDG,AF,1301,130,423.30,2025-02-27,12:25:00,2024-10-19
MAD,CDG,AF,1601,130,423.30,2025-02-27,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,423.30,2025-02-27,17:55:00,2024-10-19
MAD,CDG,AF,1101,130,423.30,2025-02-27,20:10:00,2024-10-19
MAD,CDG,AF,1401,140,423.30,2025-02-27,06:00:00,2024-10-19
MAD,ORY,IB,573,125,108.80,2025-02-27,11:35:00,2024-10-19
MAD,ORY,IB,569,125,127.80,2025-02-27,07:25:00,2024-10-19
MAD,ORY,IB,579,125,127.80,2025-02-27,16:10:00,2024-10-19
MAD,ORY,UX,1027,115,144.80,2025-02-27,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,144.80,2025-02-27,14:25:00,2024-10-19
MAD,ORY,UX,1025,115,144.80,2025-02-27,16:30:00,2024-10-19
MAD,ORY,IB,571,125,178.80,2025-02-27,09:55:00,2024-10-19
MAD,ORY,IB,577,125,178.80,2025-02-27,14:30:00,2024-10-19
MAD,ORY,IB,581,125,178.80,2025-02-27,18:05:00,2024-10-19
MAD,ORY,IB,583,125,178.80,2025-02-27,20:10:00,2024-10-19
MAD,CDG,IB,585,130,108.80,2025-02-28,09:50:00,2024-10-19
MAD,CDG,IB,591,130,127.80,2025-02-28,21:40:00,2024-10-19
MAD,CDG,6X,1281,130,153.80,2025-02-28,15:30:00,2024-10-19
MAD,CDG,IB,589,130,214.80,2025-02-28,15:50:00,2024-10-19
MAD,CDG,AF,1401,140,277.30,2025-02-28,06:00:00,2024-10-19
MAD,CDG,AF,1001,130,334.30,2025-02-28,10:00:00,2024-10-19
MAD,CDG,AF,1601,130,358.30,2025-02-28,16:20:00,2024-10-19
MAD,CDG,AF,1801,130,358.30,2025-02-28,17:55:00,2024-10-19
MAD,CDG,SK,9852,140,401.30,2025-02-28,06:00:00,2024-10-19
MAD,CDG,AF,1301,130,423.30,2025-02-28,12:25:00,2024-10-19
MAD,ORY,UX,1025,115,78.80,2025-02-28,16:30:00,2024-10-19
MAD,ORY,IB,571,125,108.80,2025-02-28,09:55:00,2024-10-19
MAD,ORY,IB,573,125,108.80,2025-02-28,11:35:00,2024-10-19
MAD,ORY,IB,569,125,127.80,2025-02-28,07:25:00,2024-10-19
MAD,ORY,IB,577,125,127.80,2025-02-28,14:30:00,2024-10-19
MAD,ORY,IB,583,125,127.80,2025-02-28,20:10:00,2024-10-19
MAD,ORY,UX,1027,115,144.80,2025-02-28,08:00:00,2024-10-19
MAD,ORY,UX,1029,115,144.80,2025-02-28,14:25:00,2024-10-19
MAD,ORY,IB,581,125,178.80,2025-02-28,18:05:00,2024-10-19
MAD,ORY,IB,579,125,214.80,2025-02-28,16:10:00,2024-10-19
